mito,geno,sex,chromo,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
Zim,w1118,m,Cy,24,2,Zim_w1118_m_Cy_24__5,72,122,3.3752,-18.436,0.9757,0,0.0576
Zim,w1118,m,Cy,24,2,Zim_w1118_m_Cy_24__6,8,58,1.6916,33.7665,0.9687,0,0.0329
Zim,w1118,m,Cy,24,2,Zim_w1118_m_Cy_24__all,64,114,2.7924,-0.0354,0.9968,0,0.017
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__1,36,86,3.3975,-5.2789,0.9883,0,0.0399
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__2,9,59,2.2235,30.3989,0.9778,0,0.0362
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__3,37,87,2.7553,27.1818,0.9752,0,0.0475
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__4,41,91,2.9422,9.8961,0.9881,0,0.0348
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__5,2,52,2.2966,30.35,0.9775,0,0.0376
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__6,91,141,1.9806,2.6628,0.9626,0,0.0423
Zim,w1118,m,Cy,24,3,Zim_w1118_m_Cy_24__all,18,68,2.3158,26.5218,0.9969,0,0.0139
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__1,35,85,3.2746,0.8123,0.9936,0,0.0282
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__2,27,77,1.4694,22.1019,0.955,0,0.0347
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__3,57,107,3.1238,18.8893,0.9907,0,0.0326
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__4,8,58,1.9343,42.3765,0.9784,0,0.0311
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__5,33,83,3.6231,10.6089,0.9777,0,0.0592
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__6,37,87,2.9285,37.3292,0.9789,0,0.0465
Zim,w1118,m,Df,24,1,Zim_w1118_m_Df_24__all,34,84,2.573,27.6076,0.9931,0,0.023
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__1,52,102,2.7909,25.6881,0.9959,0,0.0193
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__2,25,75,3.0176,11.5221,0.9822,0,0.0438
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__3,3,53,2.331,44.5789,0.9655,0,0.0478
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__4,27,77,3.656,18.4388,0.9877,0,0.044
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__5,76,126,3.7474,-56.6609,0.9757,0,0.064
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__6,56,106,2.0629,47.0569,0.9825,0,0.0297
Zim,w1118,m,Df,24,2,Zim_w1118_m_Df_24__all,45,95,2.4722,35.1479,0.9969,0,0.0148
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__1,55,105,3.4656,7.503,0.9836,0,0.0483
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__2,0,50,1.1257,34.5178,0.9519,0,0.0275
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__3,55,105,2.4649,5.0887,0.9936,0,0.0213
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__4,30,80,3.4893,10.9814,0.9828,0,0.0498
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__5,33,83,3.5968,10.1392,0.9901,0,0.0387
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__6,28,78,2.3235,18.9593,0.9911,0,0.0237
Zim,w1118,m,Df,24,3,Zim_w1118_m_Df_24__all,44,94,2.553,23.6324,0.9938,0,0.0216
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__1,56,106,1.5085,9.9901,0.9803,0,0.0231
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__2,18,68,2.0078,24.6474,0.9806,0,0.0305
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__3,74,124,3.0477,5.5746,0.9915,0,0.0304
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__4,91,141,1.8245,-7.2184,0.9848,0,0.0244
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__5,66,116,0.6499,18.0928,0.9437,0,0.0173
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__6,13,63,0.9163,24.6336,0.9807,0,0.0139
siI,8906,f,Cy,24,1,siI_8906_f_Cy_24__all,58,108,1.7847,7.9415,0.9944,0,0.0144
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__1,61,111,1.0816,16.4114,0.9571,0,0.0249
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__2,45,95,1.8155,14.2856,0.9867,0,0.0228
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__3,79,129,3.3248,-5.8653,0.9896,0,0.0366
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__4,42,92,1.8223,-2.2282,0.9878,0,0.0218
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__5,70,120,0.3331,33.2029,0.7057,0,0.0254
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__6,50,100,1.4117,9.7528,0.9743,0,0.0248
siI,8906,f,Cy,24,2,siI_8906_f_Cy_24__all,44,94,1.5249,17.0882,0.9971,0,0.0088
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__1,0,50,0.6913,27.7312,0.9736,0,0.0123
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__2,35,85,2.1111,25.2426,0.9931,0,0.019
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__3,78,128,3.0405,11.4826,0.9822,0,0.0442
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__4,91,141,1.6354,9.8009,0.977,0,0.0272
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__5,38,88,0.5296,31.0187,0.8953,0,0.02
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__6,24,74,1.3512,19.1132,0.9757,0,0.0231
siI,8906,f,Cy,24,3,siI_8906_f_Cy_24__all,51,101,1.6815,18.7948,0.9945,0,0.0135
siI,8906,f,Df,24,1,siI_8906_f_Df_24__1,70,120,3.046,-14.918,0.9973,0,0.0171
siI,8906,f,Df,24,1,siI_8906_f_Df_24__2,82,132,2.2962,19.7846,0.9912,0,0.0233
siI,8906,f,Df,24,1,siI_8906_f_Df_24__3,82,132,2.9702,-1.8977,0.9954,0,0.0217
siI,8906,f,Df,24,1,siI_8906_f_Df_24__4,78,128,1.8204,-10.8064,0.9807,0,0.0276
siI,8906,f,Df,24,1,siI_8906_f_Df_24__5,1,51,1.2889,31.2605,0.9773,0,0.0213
siI,8906,f,Df,24,1,siI_8906_f_Df_24__6,43,93,2.6869,4.2121,0.9896,0,0.0296
siI,8906,f,Df,24,1,siI_8906_f_Df_24__all,46,96,2.5173,-1.8896,0.9981,0,0.0119
siI,8906,f,Df,24,2,siI_8906_f_Df_24__1,81,131,2.7283,-12.9501,0.9957,0,0.0192
siI,8906,f,Df,24,2,siI_8906_f_Df_24__2,48,98,2.7196,3.0736,0.9881,0,0.0322
siI,8906,f,Df,24,2,siI_8906_f_Df_24__3,71,121,2.3968,-8.3089,0.9817,0,0.0354
siI,8906,f,Df,24,2,siI_8906_f_Df_24__4,38,88,1.3305,29.0769,0.9832,0,0.0188
siI,8906,f,Df,24,2,siI_8906_f_Df_24__5,39,89,1.5843,21.0608,0.9865,0,0.02
siI,8906,f,Df,24,2,siI_8906_f_Df_24__6,91,141,2.7472,-10.4064,0.9928,0,0.0252
siI,8906,f,Df,24,2,siI_8906_f_Df_24__all,51,101,2.1545,7.5105,0.9978,0,0.0109
siI,8906,f,Df,24,3,siI_8906_f_Df_24__1,91,141,2.4312,-3.3342,0.9924,0,0.0229
siI,8906,f,Df,24,3,siI_8906_f_Df_24__2,47,97,3.018,-1.3496,0.9935,0,0.0263
siI,8906,f,Df,24,3,siI_8906_f_Df_24__3,91,141,1.9778,-6.5035,0.9747,0,0.0345
siI,8906,f,Df,24,3,siI_8906_f_Df_24__4,17,67,0.787,35.3149,0.9673,0,0.0157
siI,8906,f,Df,24,3,siI_8906_f_Df_24__5,69,119,1.7619,-1.1836,0.9519,0,0.0431
siI,8906,f,Df,24,3,siI_8906_f_Df_24__6,18,68,1.5452,19.6712,0.9875,0,0.0187
siI,8906,f,Df,24,3,siI_8906_f_Df_24__all,91,141,1.8033,14.5527,0.9968,0,0.011
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__1,33,83,2.1746,-0.6887,0.9845,0,0.0294
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__2,10,60,0.4446,45.9398,0.8442,0,0.0215
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__3,8,58,2.5186,36.9132,0.9902,0,0.027
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__4,59,109,1.1404,-0.1315,0.972,0,0.021
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__5,32,82,1.7337,10.8887,0.9813,0,0.0258
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__6,39,89,2.46,12.9349,0.9606,0,0.0541
siI,8906,m,Cy,24,1,siI_8906_m_Cy_24__all,20,70,1.3448,32.2603,0.9949,0,0.0104
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__1,19,69,1.5491,15.9548,0.9787,0,0.0247
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__2,82,132,0.8357,43.257,0.9284,0,0.0254
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__3,27,77,1.7928,25.8098,0.9798,0,0.0278
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__4,25,75,1.5149,15.4731,0.9887,0,0.0175
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__5,25,75,2.1765,28.9937,0.9571,0,0.0501
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__6,62,112,1.3215,29.969,0.9624,0,0.0283
siI,8906,m,Cy,24,2,siI_8906_m_Cy_24__all,25,75,1.5632,24.725,0.9914,0,0.0156
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__1,7,57,1.395,27.5888,0.9758,0,0.0237
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__2,82,132,1.0077,3.0013,0.9618,0,0.0218
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__3,36,86,2.2034,7.813,0.9887,0,0.0254
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__4,29,79,1.0767,51.6855,0.9016,0,0.0392
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__5,56,106,1.5999,-8.1534,0.9806,0,0.0243
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__6,85,135,1.7986,11.3495,0.9928,0,0.0165
siI,8906,m,Cy,24,3,siI_8906_m_Cy_24__all,40,90,1.3382,25.5527,0.9834,0,0.0188
siI,8906,m,Df,24,1,siI_8906_m_Df_24__1,65,115,4.3458,-32.5931,0.9929,0,0.0395
siI,8906,m,Df,24,1,siI_8906_m_Df_24__2,29,79,2.2782,29.4002,0.9886,0,0.0263
siI,8906,m,Df,24,1,siI_8906_m_Df_24__3,9,59,1.7433,36.9207,0.9803,0,0.0267
siI,8906,m,Df,24,1,siI_8906_m_Df_24__4,51,101,2.5414,22.5557,0.9943,0,0.0206
siI,8906,m,Df,24,1,siI_8906_m_Df_24__5,34,84,2.1802,25.0374,0.9716,0,0.0403
siI,8906,m,Df,24,1,siI_8906_m_Df_24__6,78,128,3.7376,-39.0466,0.9906,0,0.0393
siI,8906,m,Df,24,1,siI_8906_m_Df_24__all,50,100,2.4216,21.6904,0.9963,0,0.016
siI,8906,m,Df,24,2,siI_8906_m_Df_24__1,11,61,2.2759,14.1069,0.9848,0,0.0305
siI,8906,m,Df,24,2,siI_8906_m_Df_24__2,54,104,1.3621,40.7328,0.9488,0,0.0345
siI,8906,m,Df,24,2,siI_8906_m_Df_24__3,84,134,2.504,4.7817,0.9884,0,0.0293
siI,8906,m,Df,24,2,siI_8906_m_Df_24__4,89,139,2.2703,4.8947,0.9651,0,0.0468
siI,8906,m,Df,24,2,siI_8906_m_Df_24__5,49,99,2.2949,16.5285,0.9875,0,0.0279
siI,8906,m,Df,24,2,siI_8906_m_Df_24__6,10,60,2.7215,38.269,0.9884,0,0.0318
siI,8906,m,Df,24,2,siI_8906_m_Df_24__all,30,80,1.9426,33.6102,0.9951,0,0.0147
siI,8906,m,Df,24,3,siI_8906_m_Df_24__1,59,109,3.196,-11.9067,0.9779,0,0.052
siI,8906,m,Df,24,3,siI_8906_m_Df_24__2,37,87,1.6097,36.5351,0.951,0,0.0398
siI,8906,m,Df,24,3,siI_8906_m_Df_24__3,58,108,2.1926,13.2534,0.9754,0,0.0377
siI,8906,m,Df,24,3,siI_8906_m_Df_24__4,43,93,2.4671,3.3194,0.987,0,0.0305
siI,8906,m,Df,24,3,siI_8906_m_Df_24__5,11,61,1.119,53.3005,0.9282,0,0.0341
siI,8906,m,Df,24,3,siI_8906_m_Df_24__6,15,65,2.369,25.8829,0.9917,0,0.0234
siI,8906,m,Df,24,3,siI_8906_m_Df_24__all,68,118,1.7933,32.2,0.9951,0,0.0136
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__1,60,110,2.3795,-20.0532,0.9893,0,0.0267
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__2,23,73,2.178,21.7076,0.991,0,0.0224
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__3,14,64,2.1182,32.0138,0.988,0,0.0252
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__4,82,132,3.0501,35.157,0.9884,0,0.0356
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__5,48,98,3.6436,23.4257,0.9956,0,0.026
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__6,35,85,3.2947,-0.5199,0.9958,0,0.0229
siI,9061,f,Cy,24,1,siI_9061_f_Cy_24__all,24,74,2.6177,20.8603,0.9978,0,0.0133
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__1,8,58,1.42,18.1691,0.9846,0,0.0191
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__2,72,122,2.9268,-28.818,0.9891,0,0.0331
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__3,21,71,2.9723,3.836,0.9896,0,0.0328
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__4,16,66,2.9315,10.6462,0.9938,0,0.025
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__5,44,94,3.6609,-0.2782,0.9953,0,0.027
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__6,73,123,3.9837,-36.8022,0.9909,0,0.0412
siI,9061,f,Cy,24,2,siI_9061_f_Cy_24__all,38,88,2.8982,2.098,0.9974,0,0.016
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__1,26,76,2.5203,0.7261,0.994,0,0.0211
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__2,90,140,1.9076,34.173,0.9969,0,0.0114
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__3,31,81,3.2302,6.0011,0.9943,0,0.0263
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__4,37,87,4.8427,-12.2055,0.9969,0,0.0292
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__5,42,92,4.111,11.5755,0.9922,0,0.0394
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__6,26,76,2.0426,20.3925,0.9875,0,0.0248
siI,9061,f,Cy,24,3,siI_9061_f_Cy_24__all,52,102,2.9849,13.4801,0.9984,0,0.013
siI,9061,f,Df,24,1,siI_9061_f_Df_24__1,52,102,2.7187,-8.6408,0.9936,0,0.0234
siI,9061,f,Df,24,1,siI_9061_f_Df_24__2,52,102,3.1114,-14.2322,0.9946,0,0.0247
siI,9061,f,Df,24,1,siI_9061_f_Df_24__3,80,130,2.9174,-6.1376,0.997,0,0.0171
siI,9061,f,Df,24,1,siI_9061_f_Df_24__4,60,110,1.7482,30.3789,0.9778,0,0.0284
siI,9061,f,Df,24,1,siI_9061_f_Df_24__5,81,131,4.3208,-46.0459,0.9947,0,0.0339
siI,9061,f,Df,24,1,siI_9061_f_Df_24__6,87,137,3.1599,-52.0433,0.9905,0,0.0333
siI,9061,f,Df,24,1,siI_9061_f_Df_24__all,60,110,2.899,-11.2525,0.9987,0,0.0113
siI,9061,f,Df,24,2,siI_9061_f_Df_24__1,59,109,3.0366,-29.1785,0.9891,0,0.0343
siI,9061,f,Df,24,2,siI_9061_f_Df_24__2,10,60,2.5906,24.724,0.9931,0,0.0233
siI,9061,f,Df,24,2,siI_9061_f_Df_24__3,45,95,3.2033,-21.3524,0.994,0,0.0267
siI,9061,f,Df,24,2,siI_9061_f_Df_24__4,17,67,1.7225,19.0126,0.9858,0,0.0223
siI,9061,f,Df,24,2,siI_9061_f_Df_24__5,53,103,4.0273,-25.7841,0.9946,0,0.032
siI,9061,f,Df,24,2,siI_9061_f_Df_24__6,10,60,1.1477,23.5982,0.9872,0,0.0141
siI,9061,f,Df,24,2,siI_9061_f_Df_24__all,52,102,2.9174,-9.7803,0.9976,0,0.0152
siI,9061,f,Df,24,3,siI_9061_f_Df_24__1,78,128,3.6303,-23.5695,0.9927,0,0.0336
siI,9061,f,Df,24,3,siI_9061_f_Df_24__2,66,116,3.0702,-27.555,0.9912,0,0.0312
siI,9061,f,Df,24,3,siI_9061_f_Df_24__3,80,130,3.1279,-3.9249,0.9975,0,0.017
siI,9061,f,Df,24,3,siI_9061_f_Df_24__4,38,88,2.4105,4.0403,0.9934,0,0.0212
siI,9061,f,Df,24,3,siI_9061_f_Df_24__5,42,92,5.0166,-51.8269,0.9967,0,0.0308
siI,9061,f,Df,24,3,siI_9061_f_Df_24__6,60,110,3.0338,-35.1204,0.9948,0,0.0236
siI,9061,f,Df,24,3,siI_9061_f_Df_24__all,60,110,3.3718,-23.4883,0.9987,0,0.013
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__1,16,66,1.607,11.0678,0.983,0,0.0228
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__2,40,90,2.9905,-4.4574,0.9881,0,0.0354
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__3,23,73,1.3141,14.3598,0.9798,0,0.0204
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__4,19,69,1.4623,20.2337,0.9816,0,0.0216
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__5,38,88,1.9469,2.8696,0.985,0,0.026
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__6,26,76,1.7123,20.1546,0.985,0,0.0228
siI,9061,m,Cy,24,1,siI_9061_m_Cy_24__all,38,88,1.7225,13.4825,0.997,0,0.0102
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__1,45,95,1.4653,0.9196,0.9898,0,0.016
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__2,46,96,1.9556,31.7075,0.9752,0,0.0337
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__3,24,74,1.8238,27.1024,0.9724,0,0.0333
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__4,53,103,1.8693,-6.1637,0.9936,0,0.0161
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__5,19,69,1.9311,14.7326,0.9879,0,0.023
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__6,52,102,2.3767,-3.3137,0.9951,0,0.018
siI,9061,m,Cy,24,2,siI_9061_m_Cy_24__all,20,70,1.4923,23.0033,0.9957,0,0.0106
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__1,46,96,1.2775,11.677,0.9731,0,0.023
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__2,13,63,2.7602,15.9311,0.9897,0,0.0303
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__3,22,72,1.5534,18.2148,0.9577,0,0.0355
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__4,45,95,1.7533,2.9188,0.9723,0,0.032
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__5,17,67,1.629,25.6561,0.9857,0,0.0211
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__6,66,116,2.9119,-30.4786,0.9633,0,0.0616
siI,9061,m,Cy,24,3,siI_9061_m_Cy_24__all,45,95,2.0768,5.8716,0.9949,0,0.016
siI,9061,m,Df,24,1,siI_9061_m_Df_24__1,20,70,2.1872,32.3296,0.9925,0,0.0205
siI,9061,m,Df,24,1,siI_9061_m_Df_24__2,25,75,2.5395,11.9988,0.9917,0,0.025
siI,9061,m,Df,24,1,siI_9061_m_Df_24__3,41,91,3.6278,-11.4267,0.9875,0,0.044
siI,9061,m,Df,24,1,siI_9061_m_Df_24__4,40,90,3.413,-14.0616,0.997,0,0.0201
siI,9061,m,Df,24,1,siI_9061_m_Df_24__5,21,71,3.0328,11.139,0.9869,0,0.0376
siI,9061,m,Df,24,1,siI_9061_m_Df_24__6,27,77,4.227,-4.2405,0.9918,0,0.0414
siI,9061,m,Df,24,1,siI_9061_m_Df_24__all,42,92,3.4445,-3.9099,0.9985,0,0.0145
siI,9061,m,Df,24,2,siI_9061_m_Df_24__1,2,52,2.1071,26.1121,0.9888,0,0.0242
siI,9061,m,Df,24,2,siI_9061_m_Df_24__2,64,114,3.1112,15.5659,0.9883,0,0.0366
siI,9061,m,Df,24,2,siI_9061_m_Df_24__3,47,97,3.917,-29.3689,0.9897,0,0.0431
siI,9061,m,Df,24,2,siI_9061_m_Df_24__4,35,85,4.2608,-7.3482,0.9939,0,0.0359
siI,9061,m,Df,24,2,siI_9061_m_Df_24__5,73,123,4.3791,-41.1999,0.995,0,0.0334
siI,9061,m,Df,24,2,siI_9061_m_Df_24__6,32,82,4.0834,-6.7407,0.996,0,0.028
siI,9061,m,Df,24,2,siI_9061_m_Df_24__all,49,99,3.8626,-12.2726,0.9985,0,0.016
siI,9061,m,Df,24,3,siI_9061_m_Df_24__1,27,77,2.6489,27.4039,0.9864,0,0.0335
siI,9061,m,Df,24,3,siI_9061_m_Df_24__2,22,72,2.6438,6.2538,0.9942,0,0.0218
siI,9061,m,Df,24,3,siI_9061_m_Df_24__3,25,75,3.6504,-5.1697,0.9875,0,0.0443
siI,9061,m,Df,24,3,siI_9061_m_Df_24__4,30,80,4.2962,15.9708,0.9904,0,0.0456
siI,9061,m,Df,24,3,siI_9061_m_Df_24__5,42,92,3.4009,-8.2935,0.9894,0,0.0379
siI,9061,m,Df,24,3,siI_9061_m_Df_24__6,44,94,4.6912,-36.1777,0.9932,0,0.0419
siI,9061,m,Df,24,3,siI_9061_m_Df_24__all,36,86,3.5024,1.6255,0.9979,0,0.0174
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__1,17,67,1.059,22.2779,0.9795,0,0.0165
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__2,52,102,1.9588,-2.4422,0.9825,0,0.0282
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__3,19,69,1.3104,34.192,0.9262,0,0.0405
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__4,53,103,2.1496,0.657,0.9531,0,0.0519
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__5,1,51,0.9297,31.1846,0.978,0,0.0151
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__6,1,51,1.1701,34.925,0.9828,0,0.0167
siI,w1118,f,Cy,24,1,siI_w1118_f_Cy_24__all,8,58,0.9706,33.0302,0.9933,0,0.0086
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__1,29,79,1.8426,4.1017,0.987,0,0.0228
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__2,91,141,1.6191,3.4065,0.9805,0,0.0247
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__3,42,92,1.586,17.7795,0.9835,0,0.0222
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__4,57,107,2.309,-19.4566,0.9769,0,0.0384
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__5,46,96,2.0039,-12.3068,0.9874,0,0.0244
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__6,40,90,2.074,5.3613,0.9735,0,0.037
siI,w1118,f,Cy,24,2,siI_w1118_f_Cy_24__all,45,95,1.7478,6.0621,0.9949,0,0.0134
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__1,21,71,0.9693,19.3911,0.9771,0,0.0161
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__2,25,75,1.7852,9.468,0.9836,0,0.0249
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__3,39,89,1.2295,17.3931,0.9696,0,0.0236
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__4,37,87,2.8204,-10.0936,0.9879,0,0.0337
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__5,28,78,1.1946,20.1096,0.965,0,0.0247
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__6,9,59,1.1229,26.3698,0.9802,0,0.0173
siI,w1118,f,Cy,24,3,siI_w1118_f_Cy_24__all,45,95,1.6113,9.7956,0.9937,0,0.0138
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__1,23,73,1.4363,14.2381,0.9683,0,0.0282
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__2,7,57,1.1162,31.0816,0.9491,0,0.0282
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__3,67,117,1.4788,-2.7726,0.9798,0,0.0229
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__4,64,114,1.9381,6.8266,0.9745,0,0.0339
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__5,23,73,1.397,23.3487,0.9699,0,0.0266
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__6,35,85,1.3226,20.5623,0.9681,0,0.026
siI,w1118,f,Df,24,1,siI_w1118_f_Df_24__all,23,73,1.0695,28.1019,0.9866,0,0.0134
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__1,47,97,1.3606,24.1477,0.9773,0,0.0224
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__2,84,134,1.3743,33.2977,0.902,0,0.05
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__3,77,127,2.3304,18.9599,0.9889,0,0.0265
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__4,15,65,1.5422,28.9537,0.9743,0,0.0271
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__5,63,113,1.8651,-4.2008,0.9698,0,0.0357
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__6,77,127,1.6095,17.9652,0.9741,0,0.0284
siI,w1118,f,Df,24,2,siI_w1118_f_Df_24__all,59,109,1.472,25.8366,0.9915,0,0.0147
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__1,39,89,1.4611,12.3296,0.9844,0,0.0198
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__2,13,63,1.7997,19.5148,0.9833,0,0.0253
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__3,53,103,1.9708,-8.195,0.9692,0,0.0381
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__4,45,95,2.2622,-13.8794,0.9793,0,0.0355
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__5,54,104,0.9627,29.3726,0.9663,0,0.0195
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__6,26,76,1.2241,19.365,0.9855,0,0.016
siI,w1118,f,Df,24,3,siI_w1118_f_Df_24__all,25,75,1.2194,22.1169,0.9967,0,0.0075
